country_id,country_id_iso,country_name,cab_id,cab_name,date_in,year_month_in,year_in,date_out,year_month_out,year_out,date_in_str,date_out_str,form_decade,cab_duration_max,cab_duration_days,cab_duration_relative,cab_composition1,cab_composition2,cab_party1,cab_party2,cab_party3,cab_party4,cab_party5,cab_party6,cab_num_parties,cab_coalition,cab_majority,cab_mwc,cab_surplus,govtype,newgov_type,post_election_cab,support_parties,support_party1,support_party2,support_party3,support_party4,techno_maj,techno_pm,techno_remit,prox_election,elecdate,num_parties,largest_party,largest_party_incab,largest_party_share,minority_sit,seats,cab_strength_lower,cab_strength_out,cab_seatshare,enpp,enpp_no_others,dim_first_median,dim_first_median_2nd,dim_first_median_bp,dim_first_label,dim_second_median,dim_second_median_2nd,dim_second_label,prox_election_upper,upper_seats_total,cab_strength_upper,cab_strength_upper_out,upper_majority,upper_enpp,upper_dim_first_median,upper_dim_second_median,form_duration,form_duration_alt,barg_fail_rounds,barg_success_parties,barg_success_duration,barg_success_party1,barg_success_party2,barg_success_party3,barg_success_party4,barg_success_party5,barg_success_party6,barg_fail1_parties,barg_fail1_duration,barg_fail1_party1,barg_fail1_party2,barg_fail1_party3,barg_fail1_party4,barg_fail1_party5,barg_fail1_party6,barg_fail1_party7,barg_fail1_party8,barg_fail1_party9,barg_fail2_parties,barg_fail2_duration,barg_fail2_party1,barg_fail2_party2,barg_fail2_party3,barg_fail2_party4,barg_fail2_party5,barg_fail2_party6,barg_fail2_party7,barg_fail2_party8,barg_fail3_parties,barg_fail3_duration,barg_fail3_party1,barg_fail3_party2,barg_fail3_party3,barg_fail3_party4,barg_fail3_party5,barg_fail3_party6,barg_fail3_party7,barg_fail4_parties,barg_fail4_duration,barg_fail4_party1,barg_fail4_party2,barg_fail4_party3,barg_total_duration,form_invest_pro,form_invest_con,form_invest_abs,coal_agree,coal_agree_public,coal_elec_rule,coal_conf,coal_conf_mech1,coal_conf_mech2,coal_conf_mech3,coal_conf_mech4,coal_conf_mech5,coal_conf_mech6,coal_conf_common,coal_conf_common_mech1,coal_conf_common_mech2,coal_conf_serious,coal_conf_serious_mech1,coal_conf_serious_mech2,personalunion,personalunion_party1,personalunion_party2,personalunion_party3,personalunion_party4,personalunion_party5,personalunion_party6,exclagenda,coal_disc_leg,coal_disc_parl,coal_free_appointment,coal_policy,coal_junmin,coal_noncab,coal_size_agreement_doc1,coal_size_agreement_doc2,coal_size_agreement_doc3,coal_size_agreement_doc4,coal_size_agreement_all,coal_genrules_doc1,coal_genrules_doc2,coal_genrules_doc3,coal_genrules_doc4,coal_genrules_all,coal_polspec_doc1,coal_polspec_doc2,coal_polspec_doc3,coal_polspec_doc4,coal_polspec_all,coal_distoff_doc1,coal_distoff_doc2,coal_distoff_doc3,coal_distoff_doc4,coal_distoff_all,coal_distcomp_doc1,coal_distcomp_doc2,coal_distcomp_doc3,coal_distcomp_doc4,coal_distcomp_all,coal_pol_doc1,coal_pol_doc2,coal_pol_doc3,coal_pol_doc4,coal_pol_all,num_ministries,num_ministers,junmin,deputy_party1,deputy_party2,deputy_party3,deputy_party4,deputy_party5,deputy_port1,deputy_port2,deputy_port3,deputy_port4,portfolio1_party1,portfolio2_party1,portfolio3_party1,portfolio4_party1,portfolio5_party1,portfolio6_party1,portfolio7_party1,portfolio8_party1,portfolio9_party1,portfolio10_party1,portfolio11_party1,portfolio11_party2,portfolio12_party1,portfolio12_party2,portfolio13_party1,portfolio14_party1,portfolio15_party1,portfolio16_party1,portfolio17_party1,portfolio17_party2,portfolio18_party1,portfolio19_party1,portfolio20_party1,portfolio20_party2,portfolio21_party1,portfolio22_party1,portfolio23_party1,portfolio24_party1,portfolio25_party1,portfolio26_party1,portfolio27_party1,portfolio28_party1,portfolio29_party1,portfolio30_party1,portfolio31_party1,portfolio32_party1,portfolio33_party1,portfolio34_party1,portfolio35_party1,portfolio36_party1,portfolio37_party1,portfolio38_party1,portfolio39_party1,portfolio40_party1,portfolio41_party1,portfolio42_party1,portfolio43_party1,portfolio44_party1,portfolio45_party1,portfolio46_party1,portfolio47_party1,portfolio48_party1,portfolio49_party1,portfolio50_party1,portfolio51_party1,portfolio52_party1,portfolio53_party1,jm_portfolio2_party1,jm_portfolio2_party2,jm_portfolio2_party3,jm_portfolio3_party1,jm_portfolio3_party2,jm_portfolio4_party1,jm_portfolio4_party2,jm_portfolio5_party1,jm_portfolio5_party2,jm_portfolio6_party1,jm_portfolio6_party2,jm_portfolio7_party1,jm_portfolio7_party2,jm_portfolio8_party1,jm_portfolio8_party2,jm_portfolio9_party1,jm_portfolio9_party2,jm_portfolio10_party1,jm_portfolio10_party2,jm_portfolio10_party3,jm_portfolio11_party1,jm_portfolio11_party2,jm_portfolio12_party1,jm_portfolio12_party2,jm_portfolio13_party1,jm_portfolio13_party2,jm_portfolio14_party1,jm_portfolio14_party2,jm_portfolio15_party1,jm_portfolio15_party2,jm_portfolio16_party1,jm_portfolio17_party1,jm_portfolio17_party2,jm_portfolio18_party1,jm_portfolio18_party2,jm_portfolio19_party1,jm_portfolio20_party1,jm_portfolio21_party1,jm_portfolio21_party2,jm_portfolio22_party1,jm_portfolio22_party2,jm_portfolio23_party1,jm_portfolio25_party1,jm_portfolio25_party2,jm_portfolio27_party1,jm_portfolio27_party2,jm_portfolio28_party1,jm_portfolio29_party1,jm_portfolio30_party1,jm_portfolio31_party1,jm_portfolio32_party1,jm_portfolio33_party1,jm_portfolio34_party1,jm_portfolio35_party1,term_disc,term_tech_regelec,term_tech_const,term_tech_death,term_disc_earlyelec,term_disc_enlarge,term_disc_voluntary,term_disc_cabdefeat,term_disc_conflict_pol,term_disc_conflict_pers,term_disc_intra,term_disc_intra_party,term_disc_intra_conflict,term_event_nonparlelec,term_event_popshock,term_event_intnat,term_event_econ,term_event_pers,term_ministry,term_descr,inst_bicam,inst_posparl,inst_convote,inst_pmpower,pmpower_formcab,pmpower_formcab_rule1,pmpower_minappoint,pmpower_minappoint_rule,pmpower_mindismiss,pmpower_mindismiss_rule,pmpower_minaccount,pmpower_pmjurisdiction,pmpower_pmsteering,pmpower_pmagenda,pmpower_pmoffice,pmpower_pmoffice_rule1,pmpower_pmoffice_rule2,pmpower_pmoffice_rule3,inst_semipres,inst_comment,seats_party1,seats_party2,seats_party3,seats_party4,seats_party5,seats_party6,seats_party7,seats_party8,seats_party9,seats_party10,seats_party11,seats_party12,seats_party13,seats_party14,seats_party15,seats_party16,seats_party17,seats_party18,seats_party19,seats_party20,seats_party21,seats_party22,seats_party23,seats_party24,seats_party25,seats_party26,seats_party27,seats_party28,seats_party29,seats_party30,seats_party31,seats_party32,seats_party33,seats_party34,seats_party35,seats_party36,seats_party37,seats_party38,seats_party99,upper_seats_party1,upper_seats_party2,upper_seats_party3,upper_seats_party4,upper_seats_party5,upper_seats_party6,upper_seats_party7,upper_seats_party8,upper_seats_party9,upper_seats_party10,upper_seats_party11,upper_seats_party12,upper_seats_party13,upper_seats_party14,upper_seats_party15,upper_seats_party16,upper_seats_party17,upper_seats_party18,upper_seats_party19,upper_seats_party20,upper_seats_party21,upper_seats_party22,upper_seats_party24,upper_seats_party25,upper_seats_party26
27,642,Romania,2721,Ungureanu,09-02-2012,2012m2,2012,27-04-2012,2012m4,2012,09-02-2012,27-04-2012,110,304,78,0.256578947,"PDL, UDMR, UNPR","2,70,01,52,70,01,72,70,000",270015,270017,270008,,,,3,1,0,0,0,1,3,0,,,,,,0,0,1,3,30-11-2008,6,270015,1,0.368902439,1,328,158,148,0.481707317,4.001785449,3.529690761,270015,,0.333333333,Econ. left-right,270015,,GAL-TAN,3,136,69,64,0,3.94370985,270015,270015,3,3,0,"PDL, UDMR, UNPR",1,270015,270017,270008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,237,2,0,3,1,0,PS,6,,,,,,PS,6,,PS,6,,0,270015,,,,,,0,1,1,0,2,1,1,713,,,,713,0,,,,0,0,,,,0,0,,,,0,0,,,,0,80,,,,80,17,18,5,270017,,,,,,,,,270015,270015,270008,270015,279999,270008,270015,,,270015,270015,,270015,,270017,270015,270015,270017,270015,,,,270017,,,279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,,Successful motion of no confidence,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,90,17,,,,,3,,121,,20,,54,,,,,,,,,,,,,,,,,,,,23,,,,,,,42,14,,,,,4,,47,,8,,21,,,0,,,
27,642,Romania,2722,Ponta I,07-05-2012,2012m5,2012,09-12-2012,2012m12,2012,07-05-2012,09-12-2012,110,216,216,1,"PSD, PNL, PC","2,70,00,72,70,01,92,70,000",270007,270019,270013,,,,3,1,0,0,0,1,2,0,UNPR,270008,,,,0,0,1,4,30-11-2008,6,270015,0,0.350769231,1,325,151,146,0.464615385,4.070170706,3.537131553,270015,,0.333333333,Econ. left-right,270015,,GAL-TAN,4,134,69,67,1,4.242910862,270015,270015,10,10,0,"PSD, PNL, PC",1,270007,270019,270013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,284,92,0,3,1,0,"PS, CoC",6,3,,,,,CoC,3,,PS,6,,0,270019,,,,,,0,1,1,0,2,1,1,5961,,,,5961,66,,,,66,0,,,,0,6,,,,6,0,,,,0,24,,,,24,17,21,5,,,,,,,,,,270007,270007,270019,270007,270007,270019,270019,,,270019,270019,,270007,,270007,270013,270019,270007,270007,,,,270019,,,270013,,270007,,,,270019,,,,,,,,,,270007,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,Terminated by Elections,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,93,14,,,,,3,,114,,20,,55,,,,,,,,,,,,,,,,,,,,26,,,,,,,42,13,,,,,4,,41,,8,,23,,,3,,,
27,642,Romania,2723,Ponta II,21-12-2012,2012m12,2012,26-02-2014,2014m2,2014,21-12-2012,26-02-2014,110,1451,432,0.297725706,"PSD, PNL, PC, UNPR","2,70,00,72,70,01,92,70,00,00,00,000",270007,270019,270013,270008,,,4,1,1,0,1,4,1,1,,,,,,0,0,1,2,09-12-2012,8,270007,1,0.36407767,1,412,273,289,0.662621359,4.414898044,4.022443234,270007,,0.389451252,Econ. left-right,270007,,GAL-TAN,2,176,122,136,1,4.376377583,270013,270007,12,12,1,"PSD, PNL, PC, UNPR",1,270007,270019,270013,270008,,,"PSD, PNL, PC, UNPR, UDMR",1,270007,270019,270013,270008,270017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,402,120,0,1,1,0,"PS, CoC",6,3,,,,,CoC,3,,PS,6,,0,270019,,,,,,0,1,1,0,3,1,1,5961,,,,5961,66,,,,66,0,,,,0,6,,,,6,0,,,,0,24,,,,24,18,28,5,270008,,,,,,,,,270007,270019,270007,270019,270019,270007,270019,270013,,270019,270007,,270007,,270007,270013,270019,270019,270007,,270007,270007,270019,,,270007,,270019,,,,,,,,,270007,,,,,270007,,270019,270007,270019,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,,Break-up of the governing coalition (PNL leaves the cabinet),1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,47,0,,,,150,10,,,,0,13,,52,1,18,,100,,,,,,,,,,,,,,,,,,,,21,,21,0,,,,59,5,,,,0,8,,22,1,9,,50,,,1,,,
27,642,Romania,2724,Ponta III,26-02-2014,2014m2,2014,05-03-2014,2014m3,2014,26-02-2014,05-03-2014,110,1019,7,0.00686948,"PSD, PC, UNPR","2,70,00,72,70,01,32,70,000",270007,270013,270008,,,,3,1,1,1,0,3,2,0,,,,,,0,0,1,3,09-12-2012,8,270007,1,0.372839506,1,386,210,205,0.544041451,4.198253029,3.784951151,270008,,0.018646777,Econ. left-right,270007,,GAL-TAN,3,171,93,96,0,3.917079926,270013,270007,0,0,0,"PSD, PC, UNPR, UDMR",1,270007,270013,270008,270017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,1,0,"PS, CoC",6,3,,,,,CoC,3,,PS,6,,1,,,,,,,0,1,1,0,2,1,1,721,,,,721,,,,,,,,,,,,,,,,,,,,,,,,,,22,28,5,,,,,,,,,,270007,270007,270007,270008,270007,270007,270007,270013,,270007,270007,,270013,,270017,270013,270007,270007,270007,,270007,270007,270017,,,270007,,270008,,,,,,,,,270007,,,,,270007,,270007,270007,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,,Presidential elections have forced UDMR to leave the cabinet (Hungarians voted overwehlmingly against the PM who also also a runnerup in the presidential elections),1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,23,,,,,151,23,,,,,18,,33,1,18,,97,,,,,,,,,,,,,,,,,,,,22,,4,,,,,65,13,,,,,7,,18,1,8,,51,,,4,,,
27,642,Romania,2725,Ponta IV,05-03-2014,2014m3,2014,17-12-2014,2014m12,2014,05-03-2014,17-12-2014,110,1012,287,0.283596838,"PSD, PC, UNPR, UDMR","2,70,00,72,70,01,32,70,00,00,00,000",270007,270013,270008,270017,,,4,1,1,1,0,3,2,0,,,,,,0,0,1,3,09-12-2012,8,270007,1,0.39119171,1,386,210,205,0.544041451,4.198253029,3.784951151,270008,,0.018646777,Econ. left-right,270017,,GAL-TAN,3,171,136,136,1,3.917079926,270013,270007,0,0,0,"PSD, PC, UNPR, UDMR",3,270007,270013,270008,270017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,346,191,0,3,1,0,"PS, CoC",6,3,,,,,CoC,3,,PS,6,,1,,,,,,,0,1,1,1,2,1,1,687,,,,687,6,,,,6,18,,,,18,15,,,,15,0,,,,0,61,,,,61,22,27,5,,,,,,,,,,270007,270007,270007,270008,270007,270007,270007,,,270007,270007,,270013,,270017,270013,270007,270007,270007,,270007,270007,270017,,,270007,,,,,,,,,,,270007,,,,,270007,,270007,270007,270007,,,,,,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,,Presidential elections have forced UDMR to leave the cabinet (Hungarians voted overwehlmingly against the PM who also also a runnerup in the presidential elections),1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,23,,,,,151,23,,,,,18,,33,1,18,,97,,,,,,,,,,,,,,,,,,,,22,,4,,,,,65,13,,,,,7,,18,1,8,,51,,,4,,,
27,642,Romania,2726,Ponta V,17-12-2014,2014m12,2014,04-11-2015,2015m11,2015,17-12-2014,04-11-2015,110,725,322,0.444137931,"PSD, UNPR, PC, PLR","2,70,00,72,70,00,82,70,00,00,00,000",270007,270008,270013,270022,,,4,1,1,0,1,4,2,0,,,,,,0,0,1,3,09-12-2012,8,270007,1,0.426433915,1,401,222,222,0.55361596,4.149381983,3.519660507,270008,,0.018646777,Econ. left-right,270017,,GAL-TAN,3,176,127,127,1,3.917079926,270013,270007,0,0,0,"PSD, UNPR, PC, PLR ",6,270007,270008,270013,270022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,377,134,0,3,1,0,PS,6,,,,,,PS,6,,PS,6,,1,,,,,,,0,1,1,1,1,1,1,540,,,,540,100,,,,100,0,,,,0,0,,,,0,0,,,,0,0,,,,0,20,22,5,,,,,,,,,,270007,270007,279999,270008,270007,270007,270007,,,270007,270007,,270007,,270013,270013,270007,270007,279999,,270007,,270007,,,270007,,270008,,,,,,,,,,,,,,270007,,,270013,270007,,,,,,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,"Major fire in capital highlights corruption, protesters ask for PM resignation; PM resigns",1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,13,,,,,171,16,,,,,16,,36,,18,,73,,,19,,,,,,,,,,,,,,,,,39,,4,,,,,65,13,,,,,7,,18,1,8,,51,,,4,,,
27,642,Romania,2727,Ciolos,17-11-2015,2015m11,2015,11-12-2016,2016m12,2016,17-11-2015,11-12-2016,110,390,390,1,,,,,,,,,0,,,,,5,5,0,,,,,,1,1,1,4,09-12-2012,7,270007,0,0.42972973,1,370,0,,0,3.315894008,2.849869808,270008,,0.018646777,Econ. left-right,270017,,GAL-TAN,4,,,,,3.917079926,270013,270007,13,13,0,,1,279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,389,115,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,Terminated by elections,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,159,21,,,,,,,,,17,,117,,,,25,,,,,,,,,,,,,,,,31,,4,,,,,65,13,,,,,7,,18,1,8,,51,,,4,,,
27,642,Romania,2728,Grindeanu,04-01-2017,2017m1,2017,21-06-2017,2017m6,2017,04-01-2017,21-06-2017,110,1473,168,0.114052953,"PSD, ALDE","2,70,00,72,70,023",270007,270023,,,,,2,1,1,1,0,3,1,1,,,,,,0,0,1,2,11-12-2016,6,270007,1,0.468085106,1,329,174,168,0.52887538,3.5107846,3.187217602,270025,,0.034883721,Econ. left-right,270017,,GAL-TAN,2,136,76,76,1,3.197786999,,,24,24,0,"PSD, ALDE",7,270007,270023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,295,133,0,2,1,0,"PS, CoC",6,3,,,,,PS,6,,PS,6,,0,270007,,,,,,0,1,1,1,1,1,1,271,,,,271,0,,,,0,0,,,,0,55,,,,55,0,,,,0,45,,,,45,22,27,5,,,,,,,,,,270007,270007,270023,270007,270007,270007,270007,,,270007,270007,,270007,,270023,270007,270007,270007,270007,,270007,270007,270007,,,270007,,,,,,,,,,,,,,,,270007,,270007,270023,270007,,,,,,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,,,0,0,0,0,0,,PM refuses to resign; is deafeated by motion of no confidence lead by own party PSD,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,154,,,,,,,,,,21,,69,,,,20,,18,30,,,,,,,,,,,,,17,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2729,Tudose,29-06-2017,2017m6,2017,16-01-2018,2018m1,2018,29-06-2017,16-01-2018,110,1281,201,0.156908665,"PSD, ALDE","2,70,00,72,70,023",270007,270023,,,,,2,1,1,1,0,3,3,0,,,,,,0,0,1,3,11-12-2016,6,270007,1,0.458966565,1,329,168,159,0.510638298,3.602629389,3.172381081,270025,,0.034883721,Econ. left-right,270017,,GAL-TAN,3,136,76,76,1,3.197786999,,,8,8,0,"PSD, ALDE",1,270007,270023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,275,103,0,2,1,0,"PS, CoC",6,3,,,,,PS,6,,PS,6,,0,270007,,,,,,0,1,1,1,1,1,1,271,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,22,27,5,,,,,,,,,,270007,270007,270023,270007,279999,270007,270007,270007,270007,270007,270007,,270007,,270023,270007,270007,270007,270007,,270007,270007,270007,,,270007,,270023,,,,,,,,,,,,,,270007,,270007,270023,270007,,,,,,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,PM resigns,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,151,,,,,,,,,,21,,69,,,,17,,18,30,,,,,,,,,,,,,23,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2730,Dancila I,29-01-2018,2018m1,2018,27-08-2019,2019m8,2019,29-01-2018,27-08-2019,110,1072,575,0.536380597,"PSD, ALDE","2,70,00,72,70,023",270007,270023,,,,,2,1,0,0,0,1,3,0,,,,,,0,0,1,3,11-12-2016,7,270007,1,0.43902439,1,328,159,139,0.484756098,3.793244482,3.150225375,270025,,0.034883721,Econ. left-right,270017,,GAL-TAN,3,136,76,76,1,3.197786999,,,13,13,0,"PSD, ALDE",1,270007,270023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,282,136,1,2,1,0,"PS, CoC",6,3,,,,,PS,6,,PS,6,,0,270007,,,,,,0,1,1,1,1,1,1,271,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,22,28,5,,,,,,,,,,270007,270007,270023,270007,279999,270007,270007,270007,270007,270007,270007,,270007,,270023,270007,270007,270007,270007,,270007,270007,279999,,,270007,,270023,,,,,,,,,,,,,,,,270007,270023,,,,,,,270007,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,,ALDE withdraws from cabinet; cabinet becomes increasingly unpopular,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,144,,,,,,,,,,21,,68,,,,15,,16,28,,,,,,,,,,,,,36,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2731,Dancila II,27-08-2019,2019m8,2019,11-10-2019,2019m10,2019,27-08-2019,11-10-2019,110,484,45,0.092975207,PSD,"2,70,00,72,70,023",270007,270023,,,,,2,1,0,0,0,1,4,0,,,,,,0,0,1,3,11-12-2016,7,270007,1,0.376899696,1,329,124,122,0.376899696,4.571953537,3.957931065,270025,,0.034883721,Econ. left-right,270023,,GAL-TAN,3,136,76,76,1,3.197786999,,,0,0,0,PSD,1,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,0,,,,,,,,,,,,,,0,270007,,,,,,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,28,5,,,,,,,,,,270007,270007,279999,270007,270007,270007,270007,270007,270007,270007,270007,,270007,,270007,270007,270007,270007,270007,,270007,270007,279999,,,270007,,270023,,,,,,,,,,,,,,270007,,270007,270007,270007,,,,,,270007,270007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,,Succesful motion of no confidence,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,124,,,,,,,,,,21,,69,,,,12,,12,27,36,,,,,,,,,,,,28,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2732,Orban I,04-11-2019,2019m11,2019,05-02-2020,2020m2,2020,04-11-2019,05-02-2020,110,439,93,0.211845103,PNL,270019,270019,,,,,,1,0,0,0,0,1,2,0,,,,,,0,0,1,3,11-12-2016,7,270007,0,0.370820669,1,329,69,78,0.209726444,4.604236675,4.056381633,270025,,0.034883721,Econ. left-right,270023,,GAL-TAN,3,136,30,30,0,3.197786999,,,24,24,0,PNL,1,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,261,139,0,0,,0,,,,,,,,,,,,,,1,,,,,,,0,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,5,,,,,,,,,,270019,270019,279999,270019,270019,279999,270019,270007,270007,270019,270019,,,,270019,270019,270019,270019,270019,,270019,,270019,,,,,270007,,,,,,,,,,,,,,,,,,,,,,,,270019,,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,,Succesful motion of no confidence,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,122,,,,,,,,,,21,,69,,,,10,,13,27,43,,,,,,,,,,,,24,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2733,Orban II,14-03-2020,2020m3,2020,06-12-2020,2020m12,2020,14-03-2020,06-12-2020,120,267,267,1,PNL,270019,270019,,,,,,1,0,0,0,0,1,4,0,,,,,,0,0,1,4,11-12-2016,7,270007,0,0.370820669,1,329,78,78,0.237082067,4.478134955,3.752961749,270025,,0.034883721,Econ. left-right,270023,,GAL-TAN,4,136,30,30,0,3.859766277,,,38,38,0,PNL,1,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,286,23,1,0,,0,,,,,,,,,,,,,,1,,,,,,,0,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,19,5,,,,,,,,,,270019,270019,279999,270019,270019,270019,270019,,,270019,270019,,,,270019,270019,270019,270019,270019,,270019,,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,Terminated by elections,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,122,,,,,,,,,,21,,78,,,,10,,14,27,21,,,,,,,,,,,,36,,,,,,,67,,,,,,,,,,9,,30,,,9,,8,13
27,642,Romania,2734,Cîțu I,23-12-2020,2020m12,2020,06-09-2021,2021m9,2021,23-12-2020,06-09-2021,120,1549,257,0.165913493,"PNL, USR PLUS, UDMR","2,70,01,92,70,02,62,70,000",270019,270026,270017,,,,3,1,1,1,0,3,1,1,,,,,,0,0,1,2,06-12-2020,6,270007,0,0.321212121,1,330,169,169,0.512121212,4.394673123,3.980372915,270026,,0.225225225,Econ. left-right,270017,,GAL-TAN,2,136,76,76,1,3.859766277,,,17,17,0,"PNL, USR, UDMR",1,270019,270026,270017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,260,186,,1,1,0,"PS, CoC",6,3,,,,,CoC,3,,CoC,3,,1,,,,,,,0,1,1,1,1,1,1,520,,,,520,70,,,,70,20,,,,20,0,,,,0,10,,,,10,0,,,,0,19,21,5,,,,,,,,,,270019,270019,279999,270019,270026,270019,270026,,,270026,270017,,,,270017,270019,270019,270026,270019,,270017,270026,270019,,,,,,,,,,,,,,,,,,,,,,270019,,,,,,,270026,,270026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,,USR PLUS withdraws from cabinet,1,1,0,7,1,3,1,2,1,2,1,0,1,1,1,1,2,,1,,,,,,,,106,,,,,,,,,,21,,93,,,,,33,,55,,4,,,,,,,,,,,18,,,,,,,47,,,,,,,,,,9,,41,,,,14,,25
